"Year","Month","CardioTot","CardioED","HypoTot","HypoED","RespTot","RespED","Admissions","AllCases","MonthNr","Hospital"
2010,"Nov",0,0,1,1,0,0,2997,1,131,"Maidstone"
2010,"Dec",2,2,1,1,0,0,3085,3,132,"Maidstone"
2011,"Jan",2,2,0,0,0,0,2963,2,133,"Maidstone"
2011,"Feb",0,0,0,0,0,0,2776,0,134,"Maidstone"
2011,"Mar",0,0,0,0,0,0,3307,0,135,"Maidstone"
2011,"Apr",3,3,0,0,0,0,3087,3,136,"Maidstone"
2011,"May",0,0,0,0,0,0,3190,0,137,"Maidstone"
2011,"Jun",1,1,0,0,0,0,3216,1,138,"Maidstone"
2011,"Jul",NA,NA,NA,NA,NA,NA,3143,NA,139,"Maidstone"
2011,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,140,"Maidstone"
2011,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,141,"Maidstone"
2011,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,142,"Maidstone"
2011,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,143,"Maidstone"
2011,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,144,"Maidstone"
1999,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,-1,"Good Hope"
1999,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,0,"Good Hope"
2000,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,1,"Good Hope"
2000,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,2,"Good Hope"
2000,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,3,"Good Hope"
2000,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,4,"Good Hope"
2000,"May",NA,NA,NA,NA,NA,NA,NA,NA,5,"Good Hope"
2000,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,6,"Good Hope"
2000,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,7,"Good Hope"
2000,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,8,"Good Hope"
2000,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,9,"Good Hope"
2000,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,10,"Good Hope"
2000,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,11,"Good Hope"
2000,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,12,"Good Hope"
2001,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,13,"Good Hope"
2001,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,14,"Good Hope"
2001,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,15,"Good Hope"
2001,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,16,"Good Hope"
2001,"May",NA,NA,NA,NA,NA,NA,NA,NA,17,"Good Hope"
2001,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,18,"Good Hope"
2001,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,19,"Good Hope"
2001,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,20,"Good Hope"
2001,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,21,"Good Hope"
2001,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,22,"Good Hope"
2001,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,23,"Good Hope"
2001,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,24,"Good Hope"
2002,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,25,"Good Hope"
2002,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,26,"Good Hope"
2002,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,27,"Good Hope"
2002,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,28,"Good Hope"
2002,"May",NA,NA,NA,NA,NA,NA,NA,NA,29,"Good Hope"
2002,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,30,"Good Hope"
2002,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,31,"Good Hope"
2002,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,32,"Good Hope"
2002,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,33,"Good Hope"
2002,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,34,"Good Hope"
2002,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,35,"Good Hope"
2002,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,36,"Good Hope"
2003,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,37,"Good Hope"
2003,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,38,"Good Hope"
2003,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,39,"Good Hope"
2003,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,40,"Good Hope"
2003,"May",NA,NA,NA,NA,NA,NA,NA,NA,41,"Good Hope"
2003,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,42,"Good Hope"
2003,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,43,"Good Hope"
2003,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,44,"Good Hope"
2003,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,45,"Good Hope"
2003,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,46,"Good Hope"
2003,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,47,"Good Hope"
2003,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,48,"Good Hope"
2004,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,49,"Good Hope"
2004,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,50,"Good Hope"
2004,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,51,"Good Hope"
2004,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,52,"Good Hope"
2004,"May",NA,NA,NA,NA,NA,NA,NA,NA,53,"Good Hope"
2004,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,54,"Good Hope"
2004,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,55,"Good Hope"
2004,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,56,"Good Hope"
2004,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,57,"Good Hope"
2004,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,58,"Good Hope"
2004,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,59,"Good Hope"
2004,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,60,"Good Hope"
2005,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,61,"Good Hope"
2005,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,62,"Good Hope"
2005,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,63,"Good Hope"
2005,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,64,"Good Hope"
2005,"May",NA,NA,NA,NA,NA,NA,NA,NA,65,"Good Hope"
2005,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,66,"Good Hope"
2005,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,67,"Good Hope"
2005,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,68,"Good Hope"
2005,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,69,"Good Hope"
2005,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,70,"Good Hope"
2005,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,71,"Good Hope"
2005,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,72,"Good Hope"
2006,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,73,"Good Hope"
2006,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,74,"Good Hope"
2006,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,75,"Good Hope"
2006,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,76,"Good Hope"
2006,"May",NA,NA,NA,NA,NA,NA,NA,NA,77,"Good Hope"
2006,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,78,"Good Hope"
2006,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,79,"Good Hope"
2006,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,80,"Good Hope"
2006,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,81,"Good Hope"
2006,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,82,"Good Hope"
2006,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,83,"Good Hope"
2006,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,84,"Good Hope"
2007,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,85,"Good Hope"
2007,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,86,"Good Hope"
2007,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,87,"Good Hope"
2007,"Apr",2,0,0,0,0,0,1680,2,88,"Good Hope"
2007,"May",0,0,0,0,0,0,1814,0,89,"Good Hope"
2007,"Jun",0,0,0,0,0,0,1733,0,90,"Good Hope"
2007,"Jul",0,0,0,0,0,0,1786,0,91,"Good Hope"
2007,"Aug",0,0,0,0,0,0,1754,0,92,"Good Hope"
2007,"Sep",1,0,0,0,0,0,1686,1,93,"Good Hope"
2007,"Oct",0,0,0,0,0,0,1732,0,94,"Good Hope"
2007,"Nov",2,0,0,0,0,0,1691,2,95,"Good Hope"
2007,"Dec",0,0,0,0,0,0,1717,0,96,"Good Hope"
2008,"Jan",0,0,0,0,0,0,1765,0,97,"Good Hope"
2008,"Feb",1,0,0,0,0,0,1594,1,98,"Good Hope"
2008,"Mar",0,0,0,0,0,0,1847,0,99,"Good Hope"
2008,"Apr",1,0,0,0,0,0,1783,1,100,"Good Hope"
2008,"May",1,0,0,0,0,0,1858,1,101,"Good Hope"
2008,"Jun",2,0,0,0,0,0,1789,2,102,"Good Hope"
2008,"Jul",0,0,0,0,0,0,1925,0,103,"Good Hope"
2008,"Aug",1,0,0,0,0,0,2048,1,104,"Good Hope"
2008,"Sep",1,0,0,0,0,0,2125,1,105,"Good Hope"
2008,"Oct",1,0,0,0,0,0,2420,1,106,"Good Hope"
2008,"Nov",3,0,0,0,0,0,2266,3,107,"Good Hope"
2008,"Dec",0,0,0,0,0,0,2327,0,108,"Good Hope"
2009,"Jan",0,0,0,0,0,0,2157,0,109,"Good Hope"
2009,"Feb",1,0,0,0,0,0,2016,1,110,"Good Hope"
2009,"Mar",2,0,0,0,0,0,2237,2,111,"Good Hope"
2009,"Apr",2,0,0,0,0,0,2071,2,112,"Good Hope"
2009,"May",1,0,0,0,0,0,2034,1,113,"Good Hope"
2009,"Jun",1,0,0,0,0,0,1995,1,114,"Good Hope"
2009,"Jul",1,0,0,0,0,0,1910,1,115,"Good Hope"
2009,"Aug",1,0,0,0,0,0,1895,1,116,"Good Hope"
2009,"Sep",0,0,1,0,0,0,1786,1,117,"Good Hope"
2009,"Oct",0,0,0,0,0,0,1900,0,118,"Good Hope"
2009,"Nov",1,0,0,0,0,0,1839,1,119,"Good Hope"
2009,"Dec",1,0,0,0,0,0,1980,1,120,"Good Hope"
2010,"Jan",1,0,0,0,0,0,1794,1,121,"Good Hope"
2010,"Feb",0,0,0,0,0,0,1678,0,122,"Good Hope"
2010,"Mar",1,0,0,0,0,0,1791,1,123,"Good Hope"
2010,"Apr",1,0,0,0,0,0,1782,1,124,"Good Hope"
2010,"May",0,0,0,0,0,0,1897,0,125,"Good Hope"
2010,"Jun",0,0,0,0,0,0,1858,0,126,"Good Hope"
2010,"Jul",0,0,0,0,0,0,1757,0,127,"Good Hope"
2010,"Aug",0,0,0,0,1,0,1840,1,128,"Good Hope"
2010,"Sep",0,0,0,0,0,0,1846,0,129,"Good Hope"
2010,"Oct",0,0,0,0,0,0,1873,0,130,"Good Hope"
2010,"Nov",0,0,0,0,1,0,1809,1,131,"Good Hope"
2010,"Dec",1,0,0,0,1,0,2030,2,132,"Good Hope"
2011,"Jan",1,0,0,0,0,0,1845,1,133,"Good Hope"
2011,"Feb",0,0,0,0,0,0,1655,0,134,"Good Hope"
2011,"Mar",0,0,0,0,1,0,1866,1,135,"Good Hope"
2011,"Apr",NA,NA,NA,NA,NA,NA,1794,NA,136,"Good Hope"
2011,"May",NA,NA,NA,NA,NA,NA,1823,NA,137,"Good Hope"
2011,"Jun",NA,NA,NA,NA,NA,NA,1687,NA,138,"Good Hope"
2011,"Jul",NA,NA,NA,NA,NA,NA,1702,NA,139,"Good Hope"
2011,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,140,"Good Hope"
2011,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,141,"Good Hope"
2011,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,142,"Good Hope"
2011,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,143,"Good Hope"
2011,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,144,"Good Hope"
1999,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,-1,"Heartlands"
1999,"Dec",2,0,0,0,0,0,NA,2,0,"Heartlands"
2000,"Jan",0,0,0,0,0,0,NA,0,1,"Heartlands"
2000,"Feb",1,0,0,0,0,0,NA,1,2,"Heartlands"
2000,"Mar",1,0,0,0,0,0,NA,1,3,"Heartlands"
2000,"Apr",1,0,0,0,0,0,NA,1,4,"Heartlands"
2000,"May",0,0,1,0,0,0,NA,1,5,"Heartlands"
2000,"Jun",0,0,0,0,0,0,NA,0,6,"Heartlands"
2000,"Jul",0,0,0,0,0,0,NA,0,7,"Heartlands"
2000,"Aug",1,0,0,0,0,0,NA,1,8,"Heartlands"
2000,"Sep",1,0,0,0,0,0,NA,1,9,"Heartlands"
2000,"Oct",0,0,0,0,0,0,NA,0,10,"Heartlands"
2000,"Nov",1,0,0,0,0,0,NA,1,11,"Heartlands"
2000,"Dec",1,0,0,0,0,0,NA,1,12,"Heartlands"
2001,"Jan",0,0,0,0,0,0,NA,0,13,"Heartlands"
2001,"Feb",0,0,0,0,0,0,NA,0,14,"Heartlands"
2001,"Mar",0,0,0,0,0,0,NA,0,15,"Heartlands"
2001,"Apr",1,0,0,0,0,0,NA,1,16,"Heartlands"
2001,"May",1,0,0,0,0,0,NA,1,17,"Heartlands"
2001,"Jun",0,0,0,0,0,0,NA,0,18,"Heartlands"
2001,"Jul",0,0,0,0,0,0,NA,0,19,"Heartlands"
2001,"Aug",0,0,0,0,0,0,NA,0,20,"Heartlands"
2001,"Sep",0,0,0,0,0,0,NA,0,21,"Heartlands"
2001,"Oct",1,0,0,0,0,0,NA,1,22,"Heartlands"
2001,"Nov",0,0,0,0,0,0,NA,0,23,"Heartlands"
2001,"Dec",1,0,0,0,0,0,NA,1,24,"Heartlands"
2002,"Jan",1,0,0,0,0,0,NA,1,25,"Heartlands"
2002,"Feb",0,0,0,0,0,0,NA,0,26,"Heartlands"
2002,"Mar",2,0,0,0,0,0,NA,2,27,"Heartlands"
2002,"Apr",0,0,0,0,0,0,NA,0,28,"Heartlands"
2002,"May",2,0,0,0,0,0,NA,2,29,"Heartlands"
2002,"Jun",0,0,0,0,1,0,NA,1,30,"Heartlands"
2002,"Jul",1,0,0,0,0,0,NA,1,31,"Heartlands"
2002,"Aug",1,0,0,0,0,0,NA,1,32,"Heartlands"
2002,"Sep",0,0,0,0,0,0,NA,0,33,"Heartlands"
2002,"Oct",0,0,0,0,0,0,NA,0,34,"Heartlands"
2002,"Nov",0,0,0,0,0,0,NA,0,35,"Heartlands"
2002,"Dec",1,0,0,0,0,0,NA,1,36,"Heartlands"
2003,"Jan",0,0,0,0,0,0,NA,0,37,"Heartlands"
2003,"Feb",0,0,0,0,0,0,NA,0,38,"Heartlands"
2003,"Mar",0,0,1,0,0,0,NA,1,39,"Heartlands"
2003,"Apr",0,0,0,0,0,0,NA,0,40,"Heartlands"
2003,"May",1,0,0,0,0,0,NA,1,41,"Heartlands"
2003,"Jun",0,0,0,0,0,0,NA,0,42,"Heartlands"
2003,"Jul",2,0,0,0,0,0,NA,2,43,"Heartlands"
2003,"Aug",0,0,0,0,0,0,NA,0,44,"Heartlands"
2003,"Sep",1,0,0,0,0,0,NA,1,45,"Heartlands"
2003,"Oct",0,0,0,0,0,0,NA,0,46,"Heartlands"
2003,"Nov",0,0,0,0,0,0,NA,0,47,"Heartlands"
2003,"Dec",1,0,0,0,0,0,NA,1,48,"Heartlands"
2004,"Jan",1,0,0,0,0,0,NA,1,49,"Heartlands"
2004,"Feb",1,0,0,0,0,0,NA,1,50,"Heartlands"
2004,"Mar",1,0,0,0,0,0,NA,1,51,"Heartlands"
2004,"Apr",0,0,1,0,0,0,1951,1,52,"Heartlands"
2004,"May",0,0,0,0,0,0,1999,0,53,"Heartlands"
2004,"Jun",0,0,0,0,0,0,1935,0,54,"Heartlands"
2004,"Jul",1,0,0,0,0,0,1927,1,55,"Heartlands"
2004,"Aug",1,0,0,0,0,0,1999,1,56,"Heartlands"
2004,"Sep",1,0,0,0,0,0,2020,1,57,"Heartlands"
2004,"Oct",0,0,0,0,0,0,2039,0,58,"Heartlands"
2004,"Nov",0,0,0,0,0,0,2175,0,59,"Heartlands"
2004,"Dec",0,0,0,0,0,0,2339,0,60,"Heartlands"
2005,"Jan",0,0,0,0,1,0,1876,1,61,"Heartlands"
2005,"Feb",0,0,0,0,0,0,1994,0,62,"Heartlands"
2005,"Mar",1,0,0,0,0,0,1428,1,63,"Heartlands"
2005,"Apr",1,0,0,0,0,0,2000,1,64,"Heartlands"
2005,"May",0,0,0,0,0,0,2167,0,65,"Heartlands"
2005,"Jun",0,0,0,0,0,0,2007,0,66,"Heartlands"
2005,"Jul",0,0,0,0,0,0,1988,0,67,"Heartlands"
2005,"Aug",0,0,0,0,0,0,2064,0,68,"Heartlands"
2005,"Sep",0,0,0,0,0,0,2036,0,69,"Heartlands"
2005,"Oct",0,0,0,0,0,0,2036,0,70,"Heartlands"
2005,"Nov",2,0,0,0,0,0,1948,2,71,"Heartlands"
2005,"Dec",2,0,0,0,0,0,2001,2,72,"Heartlands"
2006,"Jan",0,0,0,0,0,0,2058,0,73,"Heartlands"
2006,"Feb",2,0,0,0,0,0,1791,2,74,"Heartlands"
2006,"Mar",1,0,0,0,0,0,1981,1,75,"Heartlands"
2006,"Apr",1,0,0,0,0,0,1180,1,76,"Heartlands"
2006,"May",1,0,0,0,0,0,1182,1,77,"Heartlands"
2006,"Jun",0,0,0,0,0,0,1168,0,78,"Heartlands"
2006,"Jul",2,0,0,0,0,0,1179,2,79,"Heartlands"
2006,"Aug",1,0,0,0,0,0,1134,1,80,"Heartlands"
2006,"Sep",0,0,0,0,0,0,1151,0,81,"Heartlands"
2006,"Oct",0,0,0,0,0,0,1211,0,82,"Heartlands"
2006,"Nov",0,0,0,0,0,0,1137,0,83,"Heartlands"
2006,"Dec",0,0,0,0,0,0,1171,0,84,"Heartlands"
2007,"Jan",0,0,0,0,0,0,1360,0,85,"Heartlands"
2007,"Feb",1,0,0,0,0,0,1249,1,86,"Heartlands"
2007,"Mar",2,0,0,0,0,0,1375,2,87,"Heartlands"
2007,"Apr",0,0,0,0,0,0,925,0,88,"Heartlands"
2007,"May",1,0,0,0,0,0,911,1,89,"Heartlands"
2007,"Jun",0,0,0,0,0,0,885,0,90,"Heartlands"
2007,"Jul",0,0,0,0,0,0,945,0,91,"Heartlands"
2007,"Aug",0,0,0,0,0,0,916,0,92,"Heartlands"
2007,"Sep",0,0,0,0,0,0,787,0,93,"Heartlands"
2007,"Oct",0,0,0,0,1,0,905,1,94,"Heartlands"
2007,"Nov",0,0,0,0,0,0,2070,0,95,"Heartlands"
2007,"Dec",1,0,0,0,0,0,2230,1,96,"Heartlands"
2008,"Jan",1,0,0,0,0,0,2137,1,97,"Heartlands"
2008,"Feb",3,0,0,0,0,0,2184,3,98,"Heartlands"
2008,"Mar",2,0,0,0,1,0,2312,3,99,"Heartlands"
2008,"Apr",0,0,0,0,1,0,2154,1,100,"Heartlands"
2008,"May",1,0,0,0,0,0,2309,1,101,"Heartlands"
2008,"Jun",1,0,1,0,0,0,2246,2,102,"Heartlands"
2008,"Jul",0,0,0,0,0,0,2222,0,103,"Heartlands"
2008,"Aug",2,0,0,0,0,0,2279,2,104,"Heartlands"
2008,"Sep",1,0,0,0,0,0,2242,1,105,"Heartlands"
2008,"Oct",1,0,1,0,0,0,2401,2,106,"Heartlands"
2008,"Nov",0,0,0,0,1,0,2454,1,107,"Heartlands"
2008,"Dec",0,0,0,0,0,0,2496,0,108,"Heartlands"
2009,"Jan",2,0,0,0,0,0,2336,2,109,"Heartlands"
2009,"Feb",5,0,0,0,0,0,2170,5,110,"Heartlands"
2009,"Mar",2,0,0,0,0,0,2404,2,111,"Heartlands"
2009,"Apr",0,0,0,0,0,0,2336,0,112,"Heartlands"
2009,"May",1,0,0,0,0,0,2461,1,113,"Heartlands"
2009,"Jun",1,0,0,0,0,0,2372,1,114,"Heartlands"
2009,"Jul",1,0,0,0,0,0,2309,1,115,"Heartlands"
2009,"Aug",0,0,0,0,0,0,2292,0,116,"Heartlands"
2009,"Sep",0,0,0,0,0,0,2262,0,117,"Heartlands"
2009,"Oct",0,0,0,0,0,0,2448,0,118,"Heartlands"
2009,"Nov",1,0,0,0,0,0,2343,1,119,"Heartlands"
2009,"Dec",0,0,0,0,0,0,2571,0,120,"Heartlands"
2010,"Jan",1,0,0,0,0,0,2356,1,121,"Heartlands"
2010,"Feb",1,0,0,0,0,0,2206,1,122,"Heartlands"
2010,"Mar",2,0,0,0,0,0,2372,2,123,"Heartlands"
2010,"Apr",0,0,2,0,0,0,2385,2,124,"Heartlands"
2010,"May",1,0,0,0,0,0,2480,1,125,"Heartlands"
2010,"Jun",0,0,0,0,0,0,2472,0,126,"Heartlands"
2010,"Jul",0,0,0,0,1,0,2425,1,127,"Heartlands"
2010,"Aug",0,0,0,0,0,0,2487,0,128,"Heartlands"
2010,"Sep",2,0,0,0,0,0,2435,2,129,"Heartlands"
2010,"Oct",0,0,0,0,0,0,2562,0,130,"Heartlands"
2010,"Nov",0,0,0,0,1,0,2368,1,131,"Heartlands"
2010,"Dec",1,0,0,0,0,0,2561,1,132,"Heartlands"
2011,"Jan",0,0,0,0,0,0,2597,0,133,"Heartlands"
2011,"Feb",0,0,0,0,0,0,2237,0,134,"Heartlands"
2011,"Mar",3,0,0,0,0,0,2502,3,135,"Heartlands"
2011,"Apr",3,0,0,0,0,0,2411,3,136,"Heartlands"
2011,"May",4,0,0,0,0,0,2393,4,137,"Heartlands"
2011,"Jun",3,0,0,0,0,0,2363,3,138,"Heartlands"
2011,"Jul",1,0,0,0,0,0,2327,1,139,"Heartlands"
2011,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,140,"Heartlands"
2011,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,141,"Heartlands"
2011,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,142,"Heartlands"
2011,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,143,"Heartlands"
2011,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,144,"Heartlands"
1999,"Nov",1,0,0,0,0,0,NA,1,-1,"Solihull"
1999,"Dec",0,0,0,0,0,0,NA,0,0,"Solihull"
2000,"Jan",1,0,0,0,0,0,NA,1,1,"Solihull"
2000,"Feb",0,0,0,0,0,0,NA,0,2,"Solihull"
2000,"Mar",0,0,0,0,0,0,NA,0,3,"Solihull"
2000,"Apr",0,0,0,0,0,0,NA,0,4,"Solihull"
2000,"May",0,0,0,0,0,0,NA,0,5,"Solihull"
2000,"Jun",0,0,0,0,0,0,NA,0,6,"Solihull"
2000,"Jul",0,0,0,0,0,0,NA,0,7,"Solihull"
2000,"Aug",0,0,1,0,0,0,NA,1,8,"Solihull"
2000,"Sep",0,0,0,0,0,0,NA,0,9,"Solihull"
2000,"Oct",0,0,0,0,0,0,NA,0,10,"Solihull"
2000,"Nov",0,0,0,0,0,0,NA,0,11,"Solihull"
2000,"Dec",0,0,0,0,0,0,NA,0,12,"Solihull"
2001,"Jan",1,0,0,0,0,0,NA,1,13,"Solihull"
2001,"Feb",1,0,1,0,0,0,NA,2,14,"Solihull"
2001,"Mar",0,0,0,0,0,0,NA,0,15,"Solihull"
2001,"Apr",0,0,0,0,0,0,NA,0,16,"Solihull"
2001,"May",0,0,0,0,0,0,NA,0,17,"Solihull"
2001,"Jun",0,0,0,0,0,0,NA,0,18,"Solihull"
2001,"Jul",1,0,0,0,0,0,NA,1,19,"Solihull"
2001,"Aug",0,0,0,0,0,0,NA,0,20,"Solihull"
2001,"Sep",0,0,0,0,0,0,NA,0,21,"Solihull"
2001,"Oct",0,0,0,0,0,0,NA,0,22,"Solihull"
2001,"Nov",0,0,0,0,0,0,NA,0,23,"Solihull"
2001,"Dec",0,0,0,0,0,0,NA,0,24,"Solihull"
2002,"Jan",0,0,0,0,0,0,NA,0,25,"Solihull"
2002,"Feb",0,0,0,0,0,0,NA,0,26,"Solihull"
2002,"Mar",0,0,0,0,0,0,NA,0,27,"Solihull"
2002,"Apr",0,0,0,0,0,0,NA,0,28,"Solihull"
2002,"May",0,0,0,0,0,0,NA,0,29,"Solihull"
2002,"Jun",0,0,0,0,0,0,NA,0,30,"Solihull"
2002,"Jul",0,0,0,0,0,0,NA,0,31,"Solihull"
2002,"Aug",0,0,0,0,0,0,NA,0,32,"Solihull"
2002,"Sep",0,0,0,0,0,0,NA,0,33,"Solihull"
2002,"Oct",0,0,0,0,0,0,NA,0,34,"Solihull"
2002,"Nov",0,0,1,0,0,0,NA,1,35,"Solihull"
2002,"Dec",0,0,0,0,0,0,NA,0,36,"Solihull"
2003,"Jan",0,0,0,0,0,0,NA,0,37,"Solihull"
2003,"Feb",0,0,0,0,0,0,NA,0,38,"Solihull"
2003,"Mar",0,0,0,0,0,0,NA,0,39,"Solihull"
2003,"Apr",1,0,0,0,0,0,NA,1,40,"Solihull"
2003,"May",0,0,0,0,0,0,NA,0,41,"Solihull"
2003,"Jun",0,0,0,0,0,0,NA,0,42,"Solihull"
2003,"Jul",2,0,0,0,0,0,NA,2,43,"Solihull"
2003,"Aug",0,0,0,0,0,0,NA,0,44,"Solihull"
2003,"Sep",0,0,0,0,0,0,NA,0,45,"Solihull"
2003,"Oct",1,0,0,0,0,0,NA,1,46,"Solihull"
2003,"Nov",0,0,0,0,0,0,NA,0,47,"Solihull"
2003,"Dec",0,0,0,0,0,0,NA,0,48,"Solihull"
2004,"Jan",0,0,0,0,0,0,NA,0,49,"Solihull"
2004,"Feb",0,0,0,0,0,0,NA,0,50,"Solihull"
2004,"Mar",0,0,0,0,0,0,NA,0,51,"Solihull"
2004,"Apr",0,0,0,0,0,0,581,0,52,"Solihull"
2004,"May",0,0,0,0,0,0,653,0,53,"Solihull"
2004,"Jun",0,0,1,0,0,0,635,1,54,"Solihull"
2004,"Jul",1,0,0,0,0,0,599,1,55,"Solihull"
2004,"Aug",0,0,0,0,0,0,634,0,56,"Solihull"
2004,"Sep",0,0,0,0,0,0,653,0,57,"Solihull"
2004,"Oct",0,0,0,0,0,0,621,0,58,"Solihull"
2004,"Nov",1,0,0,0,0,0,639,1,59,"Solihull"
2004,"Dec",1,0,0,0,0,0,647,1,60,"Solihull"
2005,"Jan",1,0,1,0,0,0,989,2,61,"Solihull"
2005,"Feb",0,0,0,0,0,0,613,0,62,"Solihull"
2005,"Mar",1,0,0,0,0,0,1535,1,63,"Solihull"
2005,"Apr",0,0,0,0,0,0,607,0,64,"Solihull"
2005,"May",0,0,0,0,0,0,640,0,65,"Solihull"
2005,"Jun",0,0,0,0,0,0,666,0,66,"Solihull"
2005,"Jul",1,0,0,0,0,0,610,1,67,"Solihull"
2005,"Aug",0,0,0,0,0,0,624,0,68,"Solihull"
2005,"Sep",0,0,0,0,0,0,614,0,69,"Solihull"
2005,"Oct",0,0,0,0,0,0,596,0,70,"Solihull"
2005,"Nov",0,0,0,0,0,0,585,0,71,"Solihull"
2005,"Dec",0,0,0,0,0,0,637,0,72,"Solihull"
